Aver_delta,L
-0.979591837,4.673469388
-1.053061224,4.673469388
-1.126530612,4.673469388
-1.2,4.673469388
2.4,4.755102041
2.326530612,4.755102041
2.253061224,4.755102041
2.179591837,4.755102041
2.106122449,4.755102041
2.032653061,4.755102041
1.959183673,4.755102041
1.885714286,4.755102041
1.812244898,4.755102041
1.73877551,4.755102041
1.665306122,4.755102041
1.591836735,4.755102041
1.518367347,4.755102041
1.444897959,4.755102041
1.371428571,4.755102041
1.297959184,4.755102041
1.224489796,4.755102041
1.151020408,4.755102041
1.07755102,4.755102041
1.004081633,4.755102041
0.930612245,4.755102041
0.857142857,4.755102041
0.783673469,4.755102041
0.710204082,4.755102041
0.636734694,4.755102041
0.563265306,4.755102041
0.489795918,4.755102041
0.416326531,4.755102041
0.342857143,4.755102041
0.269387755,4.755102041
0.195918367,4.755102041
0.12244898,4.755102041
0.048979592,4.755102041
-0.024489796,4.755102041
-0.097959184,4.755102041
-0.171428571,4.755102041
-0.244897959,4.755102041
-0.318367347,4.755102041
-0.391836735,4.755102041
-0.465306122,4.755102041
-0.53877551,4.755102041
-0.612244898,4.755102041
-0.685714286,4.755102041
-0.759183673,4.755102041
-0.832653061,4.755102041
-0.906122449,4.755102041
-0.979591837,4.755102041
-1.053061224,4.755102041
-1.126530612,4.755102041
-1.2,4.755102041
2.4,4.836734694
2.326530612,4.836734694
2.253061224,4.836734694
2.179591837,4.836734694
2.106122449,4.836734694
2.032653061,4.836734694
1.959183673,4.836734694
1.885714286,4.836734694
1.812244898,4.836734694
1.73877551,4.836734694
1.665306122,4.836734694
1.591836735,4.836734694
1.518367347,4.836734694
1.444897959,4.836734694
1.371428571,4.836734694
1.297959184,4.836734694
1.224489796,4.836734694
1.151020408,4.836734694
1.07755102,4.836734694
1.004081633,4.836734694
0.930612245,4.836734694
0.857142857,4.836734694
0.783673469,4.836734694
0.710204082,4.836734694
0.636734694,4.836734694
0.563265306,4.836734694
0.489795918,4.836734694
0.416326531,4.836734694
0.342857143,4.836734694
0.269387755,4.836734694
0.195918367,4.836734694
0.12244898,4.836734694
0.048979592,4.836734694
-0.024489796,4.836734694
-0.097959184,4.836734694
-0.171428571,4.836734694
-0.244897959,4.836734694
-0.318367347,4.836734694
-0.391836735,4.836734694
-0.465306122,4.836734694
-0.53877551,4.836734694
-0.612244898,4.836734694
-0.685714286,4.836734694
-0.759183673,4.836734694
-0.832653061,4.836734694
-0.906122449,4.836734694
-0.979591837,4.836734694
-1.053061224,4.836734694
-1.126530612,4.836734694
-1.2,4.836734694
2.4,4.918367347
2.326530612,4.918367347
2.253061224,4.918367347
2.179591837,4.918367347
2.106122449,4.918367347
2.032653061,4.918367347
1.959183673,4.918367347
1.885714286,4.918367347
1.812244898,4.918367347
1.73877551,4.918367347
1.665306122,4.918367347
1.591836735,4.918367347
1.518367347,4.918367347
1.444897959,4.918367347
1.371428571,4.918367347
1.297959184,4.918367347
1.224489796,4.918367347
1.151020408,4.918367347
1.07755102,4.918367347
1.004081633,4.918367347
0.930612245,4.918367347
0.857142857,4.918367347
0.783673469,4.918367347
0.710204082,4.918367347
0.636734694,4.918367347
0.563265306,4.918367347
0.489795918,4.918367347
0.416326531,4.918367347
0.342857143,4.918367347
0.269387755,4.918367347
0.195918367,4.918367347
0.12244898,4.918367347
0.048979592,4.918367347
-0.024489796,4.918367347
-0.097959184,4.918367347
-0.171428571,4.918367347
-0.244897959,4.918367347
-0.318367347,4.918367347
-0.391836735,4.918367347
-0.465306122,4.918367347
-0.53877551,4.918367347
-0.612244898,4.918367347
-0.685714286,4.918367347
-0.759183673,4.918367347
-0.832653061,4.918367347
-0.906122449,4.918367347
-0.979591837,4.918367347
-1.053061224,4.918367347
-1.126530612,4.918367347
-1.2,4.918367347
2.4,5
2.326530612,5
2.253061224,5
2.179591837,5
2.106122449,5
2.032653061,5
1.959183673,5
1.885714286,5
1.812244898,5
1.73877551,5
1.665306122,5
1.591836735,5
1.518367347,5
1.444897959,5
1.371428571,5
1.297959184,5
1.224489796,5
1.151020408,5
1.07755102,5
1.004081633,5
0.930612245,5
0.857142857,5
0.783673469,5
0.710204082,5
0.636734694,5
0.563265306,5
0.489795918,5
0.416326531,5
0.342857143,5
0.269387755,5
0.195918367,5
0.12244898,5
0.048979592,5
-0.024489796,5
-0.097959184,5
-0.171428571,5
-0.244897959,5
-0.318367347,5
-0.391836735,5
-0.465306122,5
-0.53877551,5
-0.612244898,5
-0.685714286,5
-0.759183673,5
-0.832653061,5
-0.906122449,5
-0.979591837,5
-1.053061224,5
-1.126530612,5
-1.2,5
