Aver_delta,R
2.032653061,1972.040816
1.959183673,1972.040816
1.885714286,1972.040816
1.812244898,1972.040816
1.73877551,1972.040816
1.665306122,1972.040816
1.591836735,1972.040816
1.518367347,1972.040816
1.444897959,1972.040816
1.371428571,1972.040816
1.297959184,1972.040816
1.224489796,1972.040816
1.151020408,1972.040816
1.07755102,1972.040816
1.004081633,1972.040816
0.930612245,1972.040816
0.857142857,1972.040816
0.783673469,1972.040816
0.710204082,1972.040816
0.636734694,1972.040816
0.563265306,1972.040816
0.489795918,1972.040816
0.416326531,1972.040816
0.342857143,1972.040816
0.269387755,1972.040816
0.195918367,1972.040816
0.12244898,1972.040816
0.048979592,1972.040816
-0.024489796,1972.040816
-0.097959184,1972.040816
-0.171428571,1972.040816
-0.244897959,1972.040816
-0.318367347,1972.040816
-0.391836735,1972.040816
-0.465306122,1972.040816
-0.53877551,1972.040816
-0.612244898,1972.040816
-0.685714286,1972.040816
-0.759183673,1972.040816
-0.832653061,1972.040816
-0.906122449,1972.040816
-0.979591837,1972.040816
-1.053061224,1972.040816
-1.126530612,1972.040816
-1.2,1972.040816
2.4,2014.693878
2.326530612,2014.693878
2.253061224,2014.693878
2.179591837,2014.693878
2.106122449,2014.693878
2.032653061,2014.693878
1.959183673,2014.693878
1.885714286,2014.693878
1.812244898,2014.693878
1.73877551,2014.693878
1.665306122,2014.693878
1.591836735,2014.693878
1.518367347,2014.693878
1.444897959,2014.693878
1.371428571,2014.693878
1.297959184,2014.693878
1.224489796,2014.693878
1.151020408,2014.693878
1.07755102,2014.693878
1.004081633,2014.693878
0.930612245,2014.693878
0.857142857,2014.693878
0.783673469,2014.693878
0.710204082,2014.693878
0.636734694,2014.693878
0.563265306,2014.693878
0.489795918,2014.693878
0.416326531,2014.693878
0.342857143,2014.693878
0.269387755,2014.693878
0.195918367,2014.693878
0.12244898,2014.693878
0.048979592,2014.693878
-0.024489796,2014.693878
-0.097959184,2014.693878
-0.171428571,2014.693878
-0.244897959,2014.693878
-0.318367347,2014.693878
-0.391836735,2014.693878
-0.465306122,2014.693878
-0.53877551,2014.693878
-0.612244898,2014.693878
-0.685714286,2014.693878
-0.759183673,2014.693878
-0.832653061,2014.693878
-0.906122449,2014.693878
-0.979591837,2014.693878
-1.053061224,2014.693878
-1.126530612,2014.693878
-1.2,2014.693878
2.4,2057.346939
2.326530612,2057.346939
2.253061224,2057.346939
2.179591837,2057.346939
2.106122449,2057.346939
2.032653061,2057.346939
1.959183673,2057.346939
1.885714286,2057.346939
1.812244898,2057.346939
1.73877551,2057.346939
1.665306122,2057.346939
1.591836735,2057.346939
1.518367347,2057.346939
1.444897959,2057.346939
1.371428571,2057.346939
1.297959184,2057.346939
1.224489796,2057.346939
1.151020408,2057.346939
1.07755102,2057.346939
1.004081633,2057.346939
0.930612245,2057.346939
0.857142857,2057.346939
0.783673469,2057.346939
0.710204082,2057.346939
0.636734694,2057.346939
0.563265306,2057.346939
0.489795918,2057.346939
0.416326531,2057.346939
0.342857143,2057.346939
0.269387755,2057.346939
0.195918367,2057.346939
0.12244898,2057.346939
0.048979592,2057.346939
-0.024489796,2057.346939
-0.097959184,2057.346939
-0.171428571,2057.346939
-0.244897959,2057.346939
-0.318367347,2057.346939
-0.391836735,2057.346939
-0.465306122,2057.346939
-0.53877551,2057.346939
-0.612244898,2057.346939
-0.685714286,2057.346939
-0.759183673,2057.346939
-0.832653061,2057.346939
-0.906122449,2057.346939
-0.979591837,2057.346939
-1.053061224,2057.346939
-1.126530612,2057.346939
-1.2,2057.346939
2.4,2100
2.326530612,2100
2.253061224,2100
2.179591837,2100
2.106122449,2100
2.032653061,2100
1.959183673,2100
1.885714286,2100
1.812244898,2100
1.73877551,2100
1.665306122,2100
1.591836735,2100
1.518367347,2100
1.444897959,2100
1.371428571,2100
1.297959184,2100
1.224489796,2100
1.151020408,2100
1.07755102,2100
1.004081633,2100
0.930612245,2100
0.857142857,2100
0.783673469,2100
0.710204082,2100
0.636734694,2100
0.563265306,2100
0.489795918,2100
0.416326531,2100
0.342857143,2100
0.269387755,2100
0.195918367,2100
0.12244898,2100
0.048979592,2100
-0.024489796,2100
-0.097959184,2100
-0.171428571,2100
-0.244897959,2100
-0.318367347,2100
-0.391836735,2100
-0.465306122,2100
-0.53877551,2100
-0.612244898,2100
-0.685714286,2100
-0.759183673,2100
-0.832653061,2100
-0.906122449,2100
-0.979591837,2100
-1.053061224,2100
-1.126530612,2100
-1.2,2100
