R,L
1417.55102,4.836734694
1460.204081,4.836734694
1502.857143,4.836734694
1545.510204,4.836734694
1588.163265,4.836734694
1630.816326,4.836734694
1673.469388,4.836734694
1716.122449,4.836734694
1758.77551,4.836734694
1801.428571,4.836734694
1844.081632,4.836734694
1886.734694,4.836734694
1929.387755,4.836734694
1972.040816,4.836734694
2014.693877,4.836734694
2057.346939,4.836734694
2100,4.836734694
10,4.918367347
52.65306122,4.918367347
95.30612244,4.918367347
137.9591837,4.918367347
180.6122449,4.918367347
223.2653061,4.918367347
265.9183673,4.918367347
308.5714285,4.918367347
351.2244898,4.918367347
393.877551,4.918367347
436.5306122,4.918367347
479.1836734,4.918367347
521.8367346,4.918367347
564.4897959,4.918367347
607.1428571,4.918367347
649.7959183,4.918367347
692.4489795,4.918367347
735.1020407,4.918367347
777.755102,4.918367347
820.4081632,4.918367347
863.0612244,4.918367347
905.7142856,4.918367347
948.3673468,4.918367347
991.0204081,4.918367347
1033.673469,4.918367347
1076.326531,4.918367347
1118.979592,4.918367347
1161.632653,4.918367347
1204.285714,4.918367347
1246.938775,4.918367347
1289.591837,4.918367347
1332.244898,4.918367347
1374.897959,4.918367347
1417.55102,4.918367347
1460.204081,4.918367347
1502.857143,4.918367347
1545.510204,4.918367347
1588.163265,4.918367347
1630.816326,4.918367347
1673.469388,4.918367347
1716.122449,4.918367347
1758.77551,4.918367347
1801.428571,4.918367347
1844.081632,4.918367347
1886.734694,4.918367347
1929.387755,4.918367347
1972.040816,4.918367347
2014.693877,4.918367347
2057.346939,4.918367347
2100,4.918367347
10,5
52.65306122,5
95.30612244,5
137.9591837,5
180.6122449,5
223.2653061,5
265.9183673,5
308.5714285,5
351.2244898,5
393.877551,5
436.5306122,5
479.1836734,5
521.8367346,5
564.4897959,5
607.1428571,5
649.7959183,5
692.4489795,5
735.1020407,5
777.755102,5
820.4081632,5
863.0612244,5
905.7142856,5
948.3673468,5
991.0204081,5
1033.673469,5
1076.326531,5
1118.979592,5
1161.632653,5
1204.285714,5
1246.938775,5
1289.591837,5
1332.244898,5
1374.897959,5
1417.55102,5
1460.204081,5
1502.857143,5
1545.510204,5
1588.163265,5
1630.816326,5
1673.469388,5
1716.122449,5
1758.77551,5
1801.428571,5
1844.081632,5
1886.734694,5
1929.387755,5
1972.040816,5
2014.693877,5
2057.346939,5
2100,5
