time,Average slip velocity,Average axial shortening,Average normal stress,Average shear stress,Average friction,Average temperature,Rate of temperature,Rate of axial shortening,Power density
12947,0.00338619,0.710787919,3.544873624,2.742030569,0.772789762,47.2925,0.019,3.00E-05,0.009285036
12948,0.003353951,0.710817924,3.551393978,2.747895034,0.773021461,47.3115,0.028,-5.00E-06,0.009216305
12949,0.003359324,0.710812923,3.557865673,2.753188903,0.773093266,47.3395,0.04,-2.00E-05,0.009248854
12950,0.003351264,0.71079292,3.564418466,2.759072388,0.773324748,47.3795,0.04,6.00E-05,0.00924638
12951,0.003321711,0.710852931,3.571117238,2.765006592,0.773536135,47.4195,0.016,0.000135024,0.009184553
12952,0.003356637,0.710987955,3.577702471,2.769964443,0.773463994,47.4355,-0.007,0.000240043,0.009297765
12953,0.003353951,0.711227998,3.584271484,2.774535556,0.773290657,47.4285,0.0005,0.000290052,0.009305656
12954,0.003362011,0.71151805,3.590889157,2.779024249,0.773072059,47.429,-0.03,0.000120022,0.00934311
12955,0.003372757,0.711638072,3.597344632,2.782904306,0.772734284,47.399,0.0005,0.000155028,0.00938606
12956,0.00339425,0.7117931,3.604108282,2.787519799,0.772525892,47.3995,0.008,0.000190034,0.009461539
12957,0.003383504,0.711983134,3.610936812,2.793086286,0.772587075,47.4075,0.0165,0.000270049,0.009450419
12958,0.003353951,0.712253183,3.617846441,2.79910925,0.772749932,47.424,0.019,0.000240043,0.009388075
12959,0.003345891,0.712493226,3.624593872,2.805518952,0.77308445,47.443,0.0165,0.000275049,0.009386961
12960,0.003351264,0.712768275,3.631471061,2.81252461,0.773564928,47.4595,0.0245,0.000255046,0.009425512
12961,0.003362011,0.713023321,3.63836447,2.819124511,0.773930801,47.484,0.027,0.000190034,0.009477928
12962,0.003362011,0.713213355,3.645079462,2.825470813,0.774255895,47.511,0.0355,0.000155028,0.009499264
12963,0.003359324,0.713368383,3.651826893,2.831550837,0.774479688,47.5465,0.0365,3.00E-05,0.009512097
12964,0.003383504,0.713398389,3.658509444,2.837256803,0.774603064,47.583,0.0405,-4.00E-05,0.00959987
12965,0.003380817,0.713358381,3.665256875,2.842582372,0.774619985,47.6235,0.0375,-1.50E-05,0.009610251
12966,0.00338619,0.713343379,3.671955647,2.847774801,0.774596655,47.661,0.012,7.00E-05,0.009643107
12967,0.003396937,0.713413391,3.678459781,2.852111335,0.774361679,47.673,-0.0015,8.00E-05,0.009688443
12968,0.003380817,0.713493406,3.685109893,2.856714148,0.774181082,47.6715,-0.007,0.000185033,0.009658028
12969,0.003378131,0.713678439,3.691743786,2.860740024,0.773825798,47.6645,-0.01,8.50E-05,0.009663955
12970,0.003353951,0.713763454,3.698572316,2.865957813,0.773799506,47.6545,0.0085,9.50E-05,0.009612282
12971,0.003362011,0.713858471,3.705173769,2.870319707,0.773584702,47.663,0.0155,0.000105019,0.009650046
12972,0.003337831,0.71396349,3.711953639,2.87482108,0.773347216,47.6785,0.022,0.000120022,0.009595667
12973,0.003343204,0.714083512,3.718765949,2.879081535,0.773029207,47.7005,0.0265,0.000200036,0.009625357
12974,0.003319025,0.714283548,3.725789116,2.885123519,0.77320694,47.727,0.0265,0.00022004,0.009575797
12975,0.003321711,0.714503588,3.732942042,2.892382776,0.773696538,47.7535,0.029,0.000205037,0.00960766
12976,0.003308278,0.714708624,3.739689473,2.898145802,0.773845569,47.7825,0.0275,0.000130023,0.009587872
12977,0.003316338,0.714838648,3.746501783,2.904308245,0.774091132,47.81,0.0335,7.00E-05,0.009631668
12978,0.003327085,0.71490866,3.753411412,2.910996905,0.774491686,47.8435,0.038,-1.50E-05,0.009685134
12979,0.003327085,0.714893658,3.760272381,2.917622166,0.774867997,47.8815,0.0345,-4.50E-05,0.009707177
12980,0.003316338,0.71484865,3.767052252,2.924336186,0.775288487,47.916,0.0225,7.50E-05,0.009698087
12981,0.003324398,0.714923663,3.77399432,2.930764908,0.775571804,47.9385,0.0125,0.000175032,0.009743029
12982,0.003324398,0.715098695,3.780757971,2.936959051,0.775837154,47.951,0.011,0.000210038,0.009763621
12983,0.003345891,0.715308732,3.787554061,2.942741097,0.775967222,47.962,-0.003,0.000190034,0.009846091
12984,0.003343204,0.715498767,3.794285273,2.947927186,0.77593525,47.959,-0.0135,0.000135024,0.009855522
12985,0.003343204,0.715633791,3.800967824,2.95393747,0.776189712,47.9455,0.014,0.00016503,0.009875616
12986,0.003372757,0.715798821,3.807585497,2.959256699,0.776268912,47.9595,0.03,0.000285051,0.009980854
12987,0.003370071,0.716083872,3.814511346,2.96572346,0.776573924,47.9895,0.029,0.000290052,0.009994699
12988,0.003337831,0.716373924,3.821712931,2.972817878,0.776993272,48.0185,0.0235,0.00027505,0.009922764
12989,0.003340518,0.716648974,3.828719878,2.979994715,0.777480684,48.042,0.0275,0.000265048,0.009954726
12990,0.003337831,0.716914021,3.835613287,2.987399791,0.77806634,48.0695,0.0345,0.000270049,0.009971436
12991,0.003345891,0.71718407,3.842328279,2.994139171,0.778486648,48.104,0.036,0.000210038,0.010018063
12992,0.003351264,0.717394108,3.849286567,3.000707372,0.778815221,48.14,0.04,0.000105019,0.010056163
12993,0.003337831,0.717499127,3.856050217,3.007281913,0.779178706,48.18,0.045,0.000115021,0.010037799
12994,0.003340518,0.717614147,3.862976066,3.014040313,0.77956629,48.225,0.0475,8.50E-05,0.010068456
12995,0.003327085,0.717699163,3.869723497,3.021223491,0.780134471,48.2725,0.0385,0.000170031,0.010051867
12996,0.003351264,0.717869193,3.876714225,3.028362288,0.780614489,48.311,0.029,0.00011002,0.010148842
12997,0.003337831,0.717979213,3.883477876,3.035342587,0.78110926,48.34,0.0115,0.000150027,0.010131461
12998,0.003340518,0.71812924,3.890176647,3.041175352,0.781290142,48.3515,0.02,0.000125023,0.010159101
12999,0.003367384,0.718254263,3.897151155,3.047464595,0.781551588,48.3715,0.0145,0.000125023,0.010261984
13000,0.003375444,0.718379285,3.903849927,3.053944036,0.781957164,48.386,0.0355,0.000255046,0.010308417
13001,0.003380817,0.718634331,3.910775775,3.060943355,0.78243947,48.4215,0.0435,0.000260047,0.010348489
13002,0.003372757,0.718894378,3.916550019,3.06684586,0.782831134,48.465,0.042,0.000245044,0.010343726
13003,0.003372757,0.719139422,3.920783383,3.072621565,0.783508468,48.507,0.0415,0.000250045,0.010363206
13004,0.003378131,0.719389467,3.92402734,3.077395557,0.784121248,48.5485,0.047,0.000200036,0.010395845
13005,0.003383504,0.719589503,3.926752264,3.082099809,0.784811458,48.5955,0.045,9.00E-05,0.010428297
13006,0.003383504,0.719679519,3.92856888,3.086011566,0.785470677,48.6405,0.0485,4.00E-05,0.010441532
13007,0.003364697,0.719719526,3.929980002,3.089371746,0.786058368,48.689,0.0475,2.00E-05,0.0103948
13008,0.00338619,0.71973953,3.931034288,3.092332508,0.786612583,48.7365,0.0545,-5.00E-06,0.010471225
13009,0.003380817,0.719734529,3.93163442,3.095103072,0.787205818,48.791,0.0565,0,0.010463977
13010,0.003396937,0.719734529,3.932088574,3.097417158,0.787710963,48.8475,0.043,0.000160029,0.010521731
13011,0.003407684,0.719894558,3.932494069,3.099439606,0.788147822,48.8905,0.0345,0.00016503,0.010561911
13012,0.00341843,0.720059587,3.932623827,3.101366955,0.788615622,48.925,0.0295,0.000125023,0.010601806
13013,0.00343455,0.72018461,3.932867124,3.102774426,0.78892654,48.9545,0.016,9.00E-05,0.010656634
13014,0.003464103,0.720274626,3.932850904,3.102945605,0.78897358,48.9705,0,0.00022504,0.010748923
13015,0.003464103,0.720499667,3.933256399,3.103275283,0.788975787,48.9705,-0.001,0.000230041,0.010750065
13016,0.003453356,0.720729708,3.933597014,3.103395742,0.788937055,48.9695,0.009,0.000230041,0.01071713
13017,0.003423803,0.720959749,3.933953849,3.104315037,0.789098724,48.9785,0.0145,0.000195035,0.010628563
13018,0.003399624,0.721154785,3.934343124,3.105760548,0.789389633,48.993,0.0275,0.000170031,0.010558418
13019,0.00339425,0.721324815,3.934440443,3.106445264,0.7895447,49.0205,0.0335,7.00E-05,0.010544052
13020,0.00339425,0.721394828,3.934391784,3.106844682,0.78965645,49.054,0.0335,5.00E-05,0.010545408
13021,0.003399624,0.721444837,3.934391784,3.107294819,0.789770987,49.0875,0.0335,6.50E-05,0.010563634
13022,0.003404997,0.721509848,3.934570201,3.108594512,0.790065668,49.121,0.031,3.50E-05,0.010584755
13023,0.003399624,0.721544855,3.934602641,3.109260208,0.790228665,49.152,0.033,-3.50E-05,0.010570316
13024,0.00340231,0.721509848,3.934959476,3.110090743,0.790368074,49.185,0.028,-2.00E-05,0.010581493
13025,0.003404997,0.721489845,3.935283872,3.110788139,0.79048057,49.213,0.022,6.50E-05,0.010592224
13026,0.003391564,0.721554857,3.93539741,3.110775459,0.790454314,49.235,0.0175,8.50E-05,0.010550394
13027,0.003388877,0.721639872,3.93542985,3.110318981,0.790331517,49.2525,0.0145,0.000120022,0.010540488
13028,0.003391564,0.721759893,3.93541363,3.109716685,0.790181634,49.267,0.02,0,0.010546803
13029,0.003399624,0.721759893,3.93544607,3.108157054,0.789780175,49.287,0.0195,0.000105019,0.010566565
13030,0.003378131,0.721864912,3.935900224,3.107732277,0.789579271,49.3065,0.0005,9.00E-05,0.010498327
13031,0.003404997,0.721954929,3.936354378,3.107472338,0.789419384,49.307,-0.0045,3.50E-05,0.010580934
13032,0.003396937,0.721989935,3.936532795,3.107282139,0.789334701,49.3025,-0.0045,5.00E-05,0.010555242
13033,0.003399624,0.722039944,3.936776092,3.108093655,0.789491428,49.298,0.013,4.00E-05,0.01056635
13034,0.003396937,0.722079951,3.936889631,3.108436013,0.789555336,49.311,0.011,4.50E-05,0.010559161
13035,0.003399624,0.722124959,3.93690585,3.10880373,0.78964495,49.322,0.011,1.00E-05,0.010568764
13036,0.003421117,0.722134961,3.93692207,3.109184128,0.789738169,49.333,0.013,3.00E-05,0.010636883
13037,0.003415743,0.722164966,3.937100488,3.109653285,0.789821052,49.346,0.0185,8.00E-05,0.010621776
13038,0.00340231,0.722244981,3.937392444,3.110946638,0.790090294,49.3645,0.016,5.00E-05,0.010584405
13039,0.00341037,0.72229499,3.937635741,3.11216391,0.790350339,49.3805,0.0135,3.00E-05,0.01061363
13040,0.003407684,0.722324995,3.937846598,3.113558702,0.790661648,49.394,0.0015,2.50E-05,0.010610024
13041,0.003407684,0.72235,3.93773306,3.11396446,0.790787526,49.3955,-0.0035,-5.00E-06,0.010611407
13042,0.003429177,0.722344999,3.937505982,3.11385034,0.790803851,49.392,0.0115,-5.00E-05,0.010677944
13043,0.003423803,0.72229499,3.937278905,3.114199038,0.790937482,49.4035,0.0135,8.00E-05,0.010662404
13044,0.00342649,0.722375004,3.937603301,3.114794995,0.791022648,49.417,0.014,4.00E-05,0.010672814
13045,0.003404997,0.722415011,3.937733059,3.116018607,0.791305931,49.431,0.0055,3.50E-05,0.010610034
13046,0.00341037,0.722450018,3.937846598,3.116582864,0.791425987,49.4365,0.005,1.50E-05,0.010628701
13047,0.003383504,0.72246502,3.938122334,3.117654318,0.791642309,49.4415,0.005,4.50E-05,0.010548596
13048,0.003375444,0.722510028,3.938544049,3.118776491,0.791842527,49.4465,0.009,0.000105019,0.010527255
13049,0.00340231,0.722615047,3.938819785,3.119898664,0.792072643,49.4555,0.003,7.00E-05,0.010614862
13050,0.003372757,0.72268506,3.939046862,3.121483655,0.792430127,49.4585,0.001,6.00E-05,0.010528006
13051,0.003388877,0.722745071,3.939436137,3.123030606,0.79274408,49.4595,0.0045,-3.50E-05,0.010583567
13052,0.003378131,0.722710064,3.939695654,3.124336638,0.793022479,49.464,0.01,-8.50E-05,0.010554418
13053,0.003372757,0.722625049,3.940052489,3.126257647,0.793437017,49.474,0.018,-0.00011002,0.010544107
13054,0.003399624,0.722515029,3.940295786,3.127671458,0.793746825,49.492,0.0085,3.00E-05,0.010632907
13055,0.003383504,0.722545035,3.940685061,3.129833385,0.794217331,49.5005,-0.003,1.00E-05,0.010589804
13056,0.003367384,0.722555037,3.9407175,3.131367656,0.794600632,49.4975,-0.006,-3.00E-05,0.010544517
13057,0.003396937,0.722525031,3.940490423,3.131475436,0.79467362,49.4915,-0.0075,-7.00E-05,0.010637425
13058,0.003404997,0.722455019,3.940457984,3.131551515,0.794699455,49.484,0.003,6.00E-05,0.010662924
13059,0.003391564,0.722515029,3.94076616,3.132870227,0.794971246,49.487,0.0135,1.50E-05,0.01062533
13060,0.003391564,0.722530032,3.940879698,3.133554943,0.79512221,49.5005,0.007,1.50E-05,0.010627652
13061,0.003378131,0.722545035,3.940928357,3.134493258,0.795350677,49.5075,0.0065,1.00E-05,0.010588729
13062,0.003372757,0.722555037,3.940944577,3.135456932,0.795592435,49.514,0.0095,4.00E-05,0.010575134
13063,0.003380817,0.722595044,3.941122995,3.137054603,0.795961133,49.5235,0.012,9.00E-05,0.010605808
13064,0.003348578,0.72268506,3.941171654,3.138259195,0.796257814,49.5355,0.005,2.50E-05,0.010508706
13065,0.003372757,0.722710064,3.941268973,3.140015365,0.796685152,49.5405,0.0045,5.00E-05,0.010590509
13066,0.003343204,0.722760073,3.941625808,3.141479896,0.796984172,49.545,0.0055,1.00E-05,0.010502608
13067,0.003337831,0.722770075,3.941982643,3.143223386,0.797354569,49.5505,0.0155,-1.50E-05,0.010491548
13068,0.003348578,0.722755073,3.942290819,3.145163414,0.797783617,49.566,0.015,-4.00E-05,0.010531825
13069,0.003345891,0.722715065,3.942598995,3.147014683,0.79819122,49.581,0.004,3.50E-05,0.010529568
13070,0.003370071,0.722750072,3.942598995,3.148650394,0.798607599,49.585,-0.001,5.00E-05,0.010611175
13071,0.003367384,0.722800081,3.942680094,3.150362184,0.799027862,49.584,-0.0075,3.00E-05,0.010608479
13072,0.00341037,0.722830086,3.942501677,3.151205398,0.799278465,49.5765,-0.0105,0.000160029,0.010746776
13073,0.00341037,0.722990115,3.942663874,3.153024968,0.79970636,49.566,-0.0035,0.000100018,0.010752982
13074,0.00341037,0.723090133,3.942858512,3.154952316,0.800154349,49.5625,0.0015,5.00E-05,0.010759555
13075,0.003407684,0.723140142,3.942598995,3.155446833,0.800332385,49.564,0.0045,4.00E-05,0.010752766
13076,0.00340231,0.723180149,3.942826072,3.156708486,0.800606301,49.5685,0.0135,5.00E-05,0.010740101
13077,0.003386191,0.723230158,3.942842292,3.158173017,0.800974487,49.582,0.014,0.000130023,0.010694177
13078,0.003364697,0.723360181,3.942826072,3.159694608,0.80136407,49.596,0.011,7.00E-05,0.010631415
13079,0.003362011,0.723430194,3.942874732,3.161824835,0.80189374,49.607,0.0095,7.50E-05,0.01063009
13080,0.003370071,0.723505208,3.942907171,3.163409826,0.802289069,49.6165,0.0095,-5.00E-06,0.010660916
13081,0.003391564,0.723500207,3.94300449,3.165007497,0.802672635,49.626,0.0155,0,0.010734325
13082,0.003388877,0.723500207,3.943312666,3.167023605,0.803119608,49.6415,0.021,2.50E-05,0.010732653
13083,0.003367384,0.723525211,3.943653281,3.169046053,0.803561861,49.6625,0.0205,-4.50E-05,0.010671395
13084,0.003364697,0.723480203,3.943669501,3.170485224,0.803923918,49.683,0.0155,5.00E-05,0.010667722
13085,0.003370071,0.723530212,3.9437506,3.172241394,0.804353365,49.6985,0.008,3.50E-05,0.010690679
13086,0.00340231,0.723565218,3.943945238,3.17449208,0.804885545,49.7065,0.001,-0.000115021,0.010800606
13087,0.00339425,0.723450198,3.943604622,3.175075357,0.805102589,49.7075,0.011,-0.000105019,0.010777
13088,0.003429177,0.723345179,3.943166688,3.175202156,0.805223515,49.7185,0.0225,-1.00E-05,0.01088833
13089,0.00342649,0.723335177,3.943166688,3.175487454,0.805295633,49.741,0.0225,2.50E-05,0.010880776
13090,0.00343455,0.723360181,3.943166688,3.176077071,0.805445044,49.7635,0.024,-1.00E-05,0.010908396
13091,0.003421117,0.72335018,3.943134248,3.177015385,0.805690091,49.7875,0.0285,6.50E-05,0.010868941
13092,0.003407684,0.723415191,3.943069369,3.178391157,0.806052309,49.816,0.0325,0.000140025,0.010830953
13093,0.00341843,0.723555217,3.943118029,3.17961477,0.8063528,49.8485,0.022,8.00E-05,0.010869291
13094,0.003404997,0.723635231,3.942890952,3.180882762,0.80672207,49.8705,0.0135,8.00E-05,0.010830896
13095,0.00341037,0.723715245,3.942890952,3.182683312,0.807180031,49.884,0.025,7.00E-05,0.010854128
13096,0.00340231,0.723785258,3.942728754,3.184122483,0.807578833,49.909,0.043,8.00E-05,0.010833372
13097,0.00340231,0.723865272,3.942744973,3.185542635,0.807937208,49.952,0.0535,0.000105019,0.010838204
13098,0.003396937,0.723970291,3.942890952,3.187374884,0.808373623,50.0055,0.0625,0.000155028,0.010827312
13099,0.003404997,0.724125319,3.942907171,3.189194453,0.808832445,50.068,0.0555,5.00E-05,0.010859198
13100,0.00338619,0.724175328,3.942598995,3.190620944,0.809258207,50.1235,0.0205,-0.000120022,0.010804049
13101,0.003396937,0.724055307,3.942112402,3.191483179,0.809575847,50.144,0.02,-6.00E-05,0.010841267
13102,0.00340231,0.723995296,3.941933984,3.192218615,0.809798329,50.164,0.027,-1.00E-05,0.010860917
13103,0.003431863,0.723985294,3.941836665,3.192681432,0.80993563,50.191,0.039,-2.00E-05,0.010956845
13104,0.003429177,0.72396529,3.941658248,3.193277389,0.810123557,50.23,0.0515,5.00E-06,0.010950313
13105,0.003423803,0.723970291,3.941544709,3.193924065,0.810310952,50.2815,0.0525,8.50E-05,0.010935367
13106,0.003421117,0.724055307,3.941528489,3.195432976,0.810698815,50.334,0.058,0.000135024,0.01093195
13107,0.003431863,0.724190331,3.941350072,3.195946513,0.810866012,50.392,0.067,0.000105019,0.010968051
13108,0.00344261,0.72429535,3.941252753,3.197106726,0.811181008,50.459,0.043,3.00E-05,0.011006392
13109,0.00343455,0.724325355,3.941187874,3.198330339,0.811506596,50.502,0.036,5.50E-05,0.010984825
13110,0.003447983,0.724380365,3.941285193,3.19975049,0.811848891,50.538,0.076,-3.00E-05,0.011032685
13111,0.003447983,0.72435036,3.94147983,3.201088222,0.812148309,50.614,0.0925,1.00E-05,0.011037298
13112,0.003421117,0.724360361,3.941788006,3.202673213,0.81248775,50.7065,0.089,5.00E-06,0.01095672
13113,0.003396937,0.724365362,3.941998863,3.204156764,0.812820892,50.7955,0.09,4.50E-05,0.010884319
13114,0.003388877,0.72441037,3.942128622,3.205989013,0.813262346,50.8855,0.039,-9.50E-05,0.010864702
13115,0.003388877,0.724315353,3.941674468,3.206623009,0.813516309,50.9245,0.0205,-8.50E-05,0.010866851
13116,0.00341037,0.724230338,3.94151227,3.207136546,0.813679994,50.945,0.0285,-8.50E-05,0.010937522
13117,0.003447983,0.724145323,3.941317632,3.207377465,0.813781301,50.9735,0.0415,2.00E-05,0.011058983
13118,0.00345067,0.724165326,3.94146361,3.207865642,0.813875275,51.015,0.0335,3.50E-05,0.011069286
13119,0.003474849,0.724200333,3.941804226,3.208759577,0.814032179,51.0485,0.055,0.000175031,0.011149955
13120,0.003453356,0.724375364,3.942177281,3.210236788,0.81432993,51.1035,0.056,0.000215039,0.01108609
13121,0.003453356,0.724590403,3.942453017,3.211358961,0.81455757,51.1595,0.068,0.000180032,0.011089966
13122,0.003447983,0.724770435,3.942420578,3.212392375,0.814826872,51.2275,0.058,0.000190034,0.011076274
13123,0.003439923,0.724960469,3.942550336,3.213482849,0.815077253,51.2855,0.047,6.00E-05,0.011054134
13124,0.003461416,0.72502048,3.942453017,3.21496006,0.815471568,51.3325,0.0785,2.50E-05,0.011128314
13125,0.00343455,0.725045485,3.942631435,3.216430931,0.815807392,51.411,0.0695,8.50E-05,0.011046993
13126,0.00344261,0.7251305,3.943118029,3.218504099,0.816231944,51.4805,0.092,8.00E-05,0.011080054
13127,0.003447983,0.725210514,3.943345106,3.220222229,0.816622085,51.5725,0.069,-5.00E-06,0.011103272
13128,0.003474849,0.725205514,3.943442424,3.221876959,0.817022491,51.6415,0.0605,5.00E-06,0.011195536
13129,0.003480223,0.725210514,3.943247787,3.22339221,0.817446471,51.702,0.03,-0.000130023,0.011218124
13130,0.003536642,0.725080491,3.942890952,3.224159345,0.81771389,51.732,0.033,-0.000125023,0.011402697
13131,0.003507089,0.724955469,3.942453017,3.223962806,0.817754355,51.765,0.038,-5.00E-05,0.011306724
13132,0.003523209,0.72490546,3.942355699,3.224527063,0.817917339,51.803,0.0415,3.00E-05,0.011360683
13133,0.003525895,0.724935465,3.942436798,3.224419284,0.817873648,51.8445,0.0305,6.00E-05,0.011368964
13134,0.003533955,0.724995476,3.942323259,3.224767982,0.817984857,51.875,0.039,7.50E-05,0.011396185
13135,0.003536642,0.725070489,3.94225838,3.225243479,0.818118368,51.914,0.0485,0.000120022,0.011406532
13136,0.003515149,0.725190511,3.9422746,3.226080354,0.818327231,51.9625,0.0515,9.50E-05,0.011340153
13137,0.003515149,0.725285528,3.942015083,3.22677141,0.818556049,52.014,0.0355,5.00E-05,0.011342582
13138,0.003485596,0.725335537,3.941933984,3.227513185,0.818760667,52.0495,0.041,4.50E-05,0.011249807
13139,0.003477536,0.725380545,3.941820446,3.228533919,0.819042817,52.0905,0.0725,8.00E-05,0.011227343
13140,0.003482909,0.725460559,3.941950204,3.229326415,0.819216144,52.163,0.107,8.00E-05,0.01124745
13141,0.00345067,0.725540574,3.942047523,3.230454928,0.819482306,52.27,0.092,6.00E-05,0.011147234
13142,0.00345067,0.725600585,3.94222594,3.232509076,0.819967272,52.362,0.089,2.50E-05,0.011154322
13143,0.003447983,0.725625589,3.94220972,3.234379365,0.820445659,52.451,0.067,-0.000120022,0.011152085
13144,0.003477536,0.725505568,3.941755566,3.235381079,0.820793409,52.518,0.041,-0.000130023,0.011251154
13145,0.00346679,0.725375544,3.941528489,3.236059455,0.821012433,52.559,0.0525,-0.00011002,0.011218739
13146,0.003485596,0.725265524,3.941317632,3.23675685,0.821233196,52.6115,0.053,2.50E-05,0.011282027
13147,0.003496343,0.725290529,3.941414951,3.236725151,0.821205263,52.6645,0.0375,0.000100018,0.011316701
13148,0.003504402,0.725390547,3.941204094,3.236953389,0.821306369,52.702,0.044,7.50E-05,0.011343586
13149,0.003472163,0.72546556,3.941106775,3.237283067,0.821410184,52.746,0.044,0.000145026,0.011240374
13150,0.003490969,0.725610586,3.941236533,3.237936083,0.821548634,52.79,0.0515,0.000145026,0.011303534
13151,0.003496343,0.725755613,3.940977017,3.238601779,0.821771825,52.8415,0.0615,0.000120022,0.011323263
13152,0.00345873,0.725875634,3.94070128,3.239362575,0.822022803,52.903,0.0545,8.00E-05,0.011204081
13153,0.003480223,0.725955649,3.940263346,3.239413295,0.822127826,52.9575,0.078,0.00011002,0.011273881
13154,0.003456043,0.726065668,3.940328225,3.240364289,0.822355007,53.0355,0.096,0.000135024,0.011198838
13155,0.003445296,0.726200693,3.940344445,3.241315283,0.822591944,53.1315,0.124,0.000160029,0.011167291
13156,0.003456043,0.726360721,3.940344445,3.24195562,0.822754609,53.2555,0.0845,7.50E-05,0.011204338
13157,0.003437237,0.726435735,3.940393104,3.24348355,0.823133882,53.34,0.091,-2.00E-05,0.011148622
13158,0.00344261,0.726415731,3.940101148,3.244535984,0.823462277,53.431,0.056,-0.000120022,0.011169672
13159,0.003429177,0.72629571,3.939630774,3.244288726,0.823497187,53.487,0.0425,-9.00E-05,0.01112524
13160,0.00342649,0.726205694,3.939533456,3.24516998,0.823741415,53.5295,0.039,-8.00E-05,0.011119542
13161,0.003431863,0.726125679,3.939355038,3.245499658,0.823862233,53.5685,0.044,-3.50E-05,0.01113811
13162,0.003429177,0.726090673,3.939144181,3.245518678,0.823910829,53.6125,0.0455,3.00E-05,0.011129458
13163,0.00342649,0.726120678,3.939111741,3.244707163,0.82371201,53.658,0.0515,8.50E-05,0.011117957
13164,0.003437237,0.726205694,3.939127961,3.245036841,0.823792465,53.7095,0.0645,0.00016503,0.011153961
13165,0.00341037,0.726370723,3.939111741,3.245385539,0.823884591,53.774,0.0775,0.000155028,0.011067965
13166,0.00343455,0.726525751,3.938706247,3.245594758,0.824022456,53.8515,0.065,0.000115021,0.011147157
13167,0.003439923,0.726640772,3.938511609,3.245873716,0.824134088,53.9165,0.0535,0.000105019,0.011165556
13168,0.003431863,0.726745791,3.938219653,3.246304834,0.824304907,53.97,0.0885,0.000150027,0.011140873
13169,0.003469476,0.726895818,3.938122334,3.24695785,0.824490886,54.0585,0.088,0.000145026,0.011265242
13170,0.00345067,0.727040844,3.938284532,3.248295582,0.824796367,54.1465,0.115,0.000115021,0.011208796
13171,0.003485596,0.727155865,3.938284532,3.249696714,0.825153327,54.2615,0.0835,8.00E-05,0.01132713
13172,0.003477536,0.727235879,3.93847917,3.251256344,0.825509665,54.345,0.078,-0.000125023,0.011306361
13173,0.003501716,0.727110856,3.937992576,3.251446543,0.825660445,54.423,0.0435,-0.00011002,0.011385642
13174,0.003496343,0.727000837,3.937408664,3.251370464,0.825764012,54.4665,0.0485,-8.00E-05,0.011367906
13175,0.003523209,0.726920822,3.937214026,3.252289758,0.826039209,54.515,0.0395,4.50E-05,0.011458497
13176,0.003542015,0.72696583,3.937116708,3.252613096,0.826141065,54.5545,0.0325,7.00E-05,0.011520804
13177,0.003587688,0.727035843,3.937035609,3.252410217,0.826106487,54.587,0.0305,2.00E-05,0.011668633
13178,0.003579628,0.727055847,3.936857191,3.252207339,0.826091994,54.6175,0.0345,8.50E-05,0.011641692
13179,0.003576942,0.727140862,3.936694993,3.251078825,0.825839715,54.652,0.0435,0.00011002,0.01162892
13180,0.003576942,0.727250882,3.936549015,3.251199285,0.8259011,54.6955,0.058,9.00E-05,0.011629351
13181,0.003550075,0.727340898,3.936046202,3.251167585,0.825999805,54.7535,0.038,5.50E-05,0.011541889
13182,0.003579628,0.727395908,3.935510949,3.250894966,0.826044015,54.7915,0.0525,7.50E-05,0.011636995
13183,0.003590375,0.727470921,3.935364971,3.250787187,0.826047505,54.844,0.0765,0.000130023,0.011671545
13184,0.003587688,0.727600945,3.93542985,3.251338764,0.82617376,54.9205,0.0825,0.000115021,0.011664789
13185,0.003558135,0.727715965,3.935527169,3.252486297,0.826443934,55.003,0.064,7.50E-05,0.011572785
13186,0.003550075,0.727790979,3.935218993,3.252930094,0.826621507,55.067,0.074,6.00E-05,0.011548146
13187,0.003560822,0.72785099,3.935170333,3.25360213,0.826802928,55.141,0.0345,0,0.011585498
13188,0.003525896,0.72785099,3.934943256,3.254160047,0.826992658,55.1755,0.028,-6.50E-05,0.01147383
13189,0.003531269,0.727785978,3.934618861,3.254832083,0.827230498,55.2035,0.0275,-9.50E-05,0.011493688
13190,0.003515149,0.727690961,3.934245806,3.2553266,0.827434544,55.231,0.029,3.50E-05,0.011442958
13191,0.003520522,0.727725967,3.934359344,3.255130061,0.827361043,55.26,0.0335,8.50E-05,0.011459757
13192,0.003520522,0.727810982,3.934294465,3.254756003,0.827279578,55.2935,0.03,8.50E-05,0.01145844
13193,0.003520522,0.727895998,3.934245806,3.254534105,0.827233448,55.3235,0.0685,0.000135024,0.011457659
13194,0.003525896,0.728031022,3.934278245,3.254470705,0.82721043,55.392,0.0705,0.000155028,0.011474925
13195,0.003555448,0.72818605,3.934164707,3.254109327,0.827142465,55.4625,0.041,5.00E-05,0.011569816
13196,0.003542015,0.728236059,3.934002509,3.25360213,0.827047676,55.5035,0.0155,4.00E-05,0.011524308
13197,0.003555448,0.728276066,3.93393763,3.25362115,0.827066267,55.519,0.0135,1.00E-05,0.011568081
13198,0.003563508,0.728286068,3.933970069,3.253868409,0.827122221,55.5325,0.0115,-2.50E-05,0.011595186
13199,0.003528582,0.728261063,3.933840311,3.253754289,0.82712046,55.544,0.0285,6.00E-05,0.011481139
13200,0.003555448,0.728321074,3.934116047,3.254267826,0.82719407,55.5725,0.049,6.50E-05,0.01157038
